3.00000	-1.28324	0.916252	0.940403	0.0783860	1.87225	0.967841	1.50130	1.05360	0.942116
3.00000	-2.16360	1.43953	0.945265	-0.514773	1.77604	1.18091	1.01631	0.807303	1.13068
3.00000	-1.69267	1.18275	0.953853	-0.280566	2.00988	0.972683	1.05938	0.863838	1.03551
3.00000	-1.63843	1.15052	0.960883	-0.149076	2.06746	1.06246	1.23548	0.984260	1.11220
3.00000	-0.978600	0.810186	1.07993	0.492263	1.96823	1.10331	2.28451	1.64864	1.12196
3.00000	-1.20116	0.886943	0.961510	0.209915	1.83627	0.999095	1.73011	1.19347	0.982258
3.00000	-1.21395	0.897795	1.03381	0.254525	1.82639	1.03359	1.75785	1.17931	0.856350
2.00000	-0.903115	0.960894	1.26189	1.04435	0.769426	0.962949	0.00000	0.00000	0.00000
3.00000	-2.28444	1.56936	0.947242	-0.608130	1.94679	1.13068	1.02621	0.883569	1.09469
3.00000	-1.06426	0.826449	1.08378	0.491750	1.71150	1.04902	2.09112	1.36393	0.898326
3.00000	-1.34883	1.01765	1.09445	0.166204	1.92979	1.11263	1.77853	1.22713	0.955524
2.00000	-0.942703	0.718399	0.974360	0.893837	0.878488	1.13201	0.00000	0.00000	0.00000
3.00000	-1.67140	1.09834	0.934880	-0.0251883	1.27185	1.08976	1.58839	1.05825	0.903256
3.00000	-1.71476	1.17016	0.935151	-0.142429	1.59729	1.06203	1.39744	0.992935	1.00621
3.00000	-1.59043	1.18633	1.08880	-0.183841	2.28953	1.14897	1.18796	0.975212	1.08222
3.00000	-1.10930	0.867601	1.08378	0.252062	1.86545	0.935031	1.64076	1.09832	0.850682
3.00000	-1.83903	1.24246	0.894248	-0.238170	1.83400	1.16487	1.27668	0.917703	1.01192
3.00000	-1.49647	1.07101	1.03829	-0.121763	1.54052	0.759962	1.14286	0.816209	0.956793
3.00000	-2.07508	1.44024	0.995312	-0.452641	2.21085	1.16369	0.920404	0.782974	1.01197
3.00000	-1.74289	1.19354	0.962507	-0.177779	1.83992	1.05438	1.38354	1.01570	1.04914
3.00000	-1.37806	0.973256	1.07215	0.256697	1.43723	1.05161	1.83862	1.16858	0.863110
3.00000	-1.88263	1.19924	0.838498	-0.485515	1.04752	0.847142	1.03692	0.740922	1.02414
3.00000	-1.12179	0.914276	1.08152	0.428647	1.93633	1.18091	2.11606	1.46679	0.967841
3.00000	-1.55016	1.01379	0.825038	-0.00732797	1.54229	1.04963	1.62789	1.08259	0.898248
3.00000	-1.24812	0.935649	1.01803	-0.0567726	2.05997	0.935151	1.21598	0.927999	0.961183
3.00000	-1.87822	1.28686	0.900073	-0.309561	1.90154	0.982456	1.13157	0.896697	1.08447
3.00000	-1.95139	1.24454	0.856547	-0.228792	1.37151	1.07173	1.49781	1.01996	0.939220
3.00000	-1.80786	1.18024	0.869121	-0.312329	1.80905	0.952326	1.09207	0.857152	1.07166
3.00000	-1.73899	1.20776	0.930350	-0.176849	1.96105	1.08163	1.30781	1.01494	1.19521
3.00000	-1.34086	0.984560	1.09987	0.124799	1.73761	1.05161	1.57477	1.01693	0.855645
2.00000	-0.670775	0.766574	1.16645	1.32095	0.990321	1.01986	0.00000	0.00000	0.00000
3.00000	-1.23368	0.973641	1.07968	0.164457	2.03130	1.00261	1.61354	1.16815	1.04401
3.00000	-1.79405	1.28234	1.01767	-0.122770	2.00608	1.08753	1.39655	1.06577	1.00981
2.00000	-1.39692	0.860057	0.856350	0.454112	0.544675	1.26189	0.00000	0.00000	0.00000
3.00000	-1.77161	1.18557	0.981871	-0.184393	1.75423	1.02494	1.27432	0.937998	1.01842
3.00000	-1.13280	0.916343	1.10694	0.0847975	2.14877	1.04545	1.34593	0.978698	1.01321
3.00000	-1.55120	1.13797	1.01227	-0.0497149	2.11505	1.09989	1.43780	1.12428	1.11220
3.00000	-1.13514	0.871174	1.05352	0.430181	1.83505	1.07997	2.14850	1.49030	1.10331
3.00000	-1.61723	1.15081	1.01522	-0.0861497	1.89266	1.00586	1.39649	1.01317	0.945139
