3.00000	-1.98046	1.07843	1.04132	-0.105739	1.70463	1.24617	1.74788	0.915827	1.00147	0.00000	0.00000	0.00000
3.00000	-1.73266	0.940282	1.07128	-0.0183775	1.65764	1.01244	1.65097	0.903182	1.06437	0.00000	0.00000	0.00000
3.00000	-1.70053	0.889940	1.03110	-0.00801397	1.79465	1.18137	1.77816	0.963577	1.09727	0.00000	0.00000	0.00000
3.00000	-1.96143	1.11165	1.05553	-0.215935	2.01073	1.15994	1.56136	0.967393	1.22894	0.00000	0.00000	0.00000
3.00000	-1.51400	0.780152	1.04598	0.308228	1.57795	1.16620	2.25835	1.23457	1.06508	0.00000	0.00000	0.00000
3.00000	-2.11929	1.13404	0.955572	-0.277240	1.66526	1.14812	1.57114	0.838130	0.991910	0.00000	0.00000	0.00000
3.00000	-1.97656	1.02982	0.979973	-0.233336	1.89512	1.15662	1.58920	0.894162	1.09424	0.00000	0.00000	0.00000
3.00000	-1.97113	1.04526	0.973943	-0.213314	1.80894	1.12418	1.52724	0.843605	1.12510	0.00000	0.00000	0.00000
3.00000	-1.48359	0.816272	1.05553	0.258872	1.88301	1.14857	2.04697	1.14658	1.06508	0.00000	0.00000	0.00000
3.00000	-1.62939	0.814187	0.984520	0.0748244	1.47719	1.03454	1.80174	0.903980	0.982206	0.00000	0.00000	0.00000
3.00000	-1.81917	0.993320	1.05005	-0.0330377	1.69695	1.08556	1.75010	0.928128	1.01508	0.00000	0.00000	0.00000
3.00000	-1.57502	0.876541	1.11387	0.252852	1.76312	1.16620	2.10473	1.14097	1.00971	0.00000	0.00000	0.00000
3.00000	-1.62298	0.812299	0.987637	0.126763	1.45569	1.02145	1.85457	0.920075	0.886916	0.00000	0.00000	0.00000
3.00000	-1.60781	0.804696	0.947225	0.0844097	1.71921	1.13601	1.89547	1.05306	1.12547	0.00000	0.00000	0.00000
3.00000	-1.66653	0.884848	1.02121	-0.0992234	1.92244	1.08063	1.50259	0.855096	1.15862	0.00000	0.00000	0.00000
3.00000	-1.81481	0.959596	1.03542	-0.0729676	1.71020	1.10660	1.68908	0.900799	1.09730	0.00000	0.00000	0.00000
3.00000	-1.87963	0.958627	0.955486	0.0370466	1.54288	1.21707	1.93978	1.02533	0.944462	0.00000	0.00000	0.00000
3.00000	-1.98867	1.04213	0.985435	-0.129886	1.55748	1.16620	1.68222	0.866028	1.00827	0.00000	0.00000	0.00000
4.00000	-2.31582	1.21704	0.953546	-0.867837	1.84448	0.791466	0.795574	2.33008	1.11402	2.49825	1.45684	1.09424
3.00000	-1.77082	0.980656	1.05553	0.160885	1.64763	1.19623	2.07121	1.11255	0.995225	0.00000	0.00000	0.00000
3.00000	-1.46100	0.860989	1.12418	0.143929	2.05394	1.04849	1.78660	1.01488	1.11387	0.00000	0.00000	0.00000
3.00000	-1.69952	0.854677	0.987878	0.0839522	1.57811	1.10120	1.81154	0.921029	0.973412	0.00000	0.00000	0.00000
3.00000	-1.77458	0.870115	0.989871	0.0405625	1.40046	1.13455	1.81406	0.866456	0.951596	0.00000	0.00000	0.00000
3.00000	-2.01264	1.08931	1.05759	-0.145725	1.68295	1.17168	1.58708	0.799248	0.988332	0.00000	0.00000	0.00000
3.00000	-1.64793	0.792789	0.903321	0.0195623	1.64820	1.07848	1.78317	0.957603	1.06245	0.00000	0.00000	0.00000
3.00000	-1.96885	1.09668	1.02427	-0.115924	1.91900	1.16310	1.80577	1.06130	1.17487	0.00000	0.00000	0.00000
3.00000	-1.56733	0.842910	1.05821	0.279497	1.63259	1.12773	2.11064	1.09496	0.924813	0.00000	0.00000	0.00000
3.00000	-1.77950	0.902332	0.953546	-0.138925	1.84955	1.08265	1.63186	0.928927	1.13601	0.00000	0.00000	0.00000
3.00000	-1.69192	0.889809	1.02358	0.102059	1.74389	1.12488	1.92322	1.04695	1.01067	0.00000	0.00000	0.00000
3.00000	-2.05711	1.12558	1.03637	-0.202866	1.75863	1.17008	1.53697	0.813653	1.05518	0.00000	0.00000	0.00000
3.00000	-1.75610	0.895586	1.06722	0.0234234	1.47008	1.18137	1.83171	0.959306	1.04511	0.00000	0.00000	0.00000
3.00000	-1.95442	1.06058	1.04421	-0.0302195	1.54815	1.20215	1.76996	0.886488	0.957473	0.00000	0.00000	0.00000
3.00000	-1.67191	0.935681	1.06411	0.0182556	1.89714	1.04598	1.73068	0.966641	1.06897	0.00000	0.00000	0.00000
3.00000	-1.81154	0.969319	1.03766	-0.124899	1.77134	1.05470	1.49757	0.766134	0.963606	0.00000	0.00000	0.00000
3.00000	-1.60868	0.830509	0.990175	-0.0146897	1.74355	1.01067	1.62822	0.879129	1.05994	0.00000	0.00000	0.00000
3.00000	-1.65380	0.854925	0.973412	0.0860047	1.61860	1.07785	1.79166	0.867913	0.908501	0.00000	0.00000	0.00000
3.00000	-2.09809	1.18867	1.11560	-0.260876	1.92461	1.22516	1.48125	0.850602	1.15862	0.00000	0.00000	0.00000
3.00000	-1.74562	0.911016	0.993277	-0.0803927	1.72760	1.01776	1.64032	0.926536	1.08448	0.00000	0.00000	0.00000
3.00000	-1.88504	0.969996	0.957473	-0.0817175	1.62507	1.17682	1.74993	0.938595	1.08140	0.00000	0.00000	0.00000
3.00000	-1.62707	0.843145	0.987455	0.184909	1.58345	1.16181	1.95096	0.973912	0.950901	0.00000	0.00000	0.00000
3.00000	-2.30755	1.25713	1.05821	-0.347364	1.53348	1.21707	1.53963	0.773907	1.03165	0.00000	0.00000	0.00000
3.00000	-1.57390	0.766402	0.932107	0.233969	1.48636	1.11718	2.03611	0.996238	0.904977	0.00000	0.00000	0.00000
3.00000	-1.73069	0.815640	0.941395	0.0522452	1.46309	1.20215	1.99801	1.12059	1.09274	0.00000	0.00000	0.00000
3.00000	-1.64961	0.875850	1.08843	0.169514	1.57536	1.11528	2.03643	1.07614	0.984506	0.00000	0.00000	0.00000
3.00000	-1.64590	0.889514	1.05678	-0.0103119	1.84994	1.01067	1.63302	0.897512	1.02121	0.00000	0.00000	0.00000
3.00000	-2.01052	1.11075	0.998523	-0.202924	1.73997	1.06437	1.52386	0.817829	1.01776	0.00000	0.00000	0.00000
3.00000	-1.74372	0.858244	0.953546	-0.0415911	1.51119	1.07602	1.70349	0.850248	0.950552	0.00000	0.00000	0.00000
3.00000	-1.55103	0.883020	1.06120	0.0294343	1.99375	1.02588	1.64118	0.930747	1.12488	0.00000	0.00000	0.00000
3.00000	-1.61299	0.861902	1.05759	0.00633058	1.73091	1.07017	1.76507	0.984061	1.12539	0.00000	0.00000	0.00000
3.00000	-1.54916	0.847591	1.08265	0.238684	1.78837	1.14244	1.90658	0.987714	0.964701	0.00000	0.00000	0.00000
3.00000	-1.61653	0.906306	1.08448	0.0254994	1.93427	1.04511	1.71024	0.971002	1.05153	0.00000	0.00000	0.00000
3.00000	-1.72971	0.952558	1.07848	-0.0305466	1.82442	1.11560	1.69794	0.888358	0.995225	0.00000	0.00000	0.00000
