3.00000	-1.22222	0.879781	0.996855	0.00176417	1.94321	1.02610	1.34071	0.945642	1.01752
3.00000	-1.21935	0.863103	1.01756	0.139006	1.69870	0.930097	1.51434	0.975115	0.862329
3.00000	-1.15935	0.801337	0.947436	0.0180023	1.77624	0.908634	1.22691	0.839358	0.984174
3.00000	-1.24214	0.859635	0.939707	0.227533	1.66648	1.00652	1.75492	1.16370	0.955776
3.00000	-1.60984	1.01019	0.891475	-0.163240	1.43947	0.913978	1.15834	0.774557	0.985725
3.00000	-1.38336	0.975740	0.996418	0.00795961	1.94570	1.02211	1.32728	0.967081	1.04100
2.00000	-1.04153	0.876881	1.14870	1.07100	0.865010	1.00843	0.00000	0.00000	0.00000
3.00000	-1.28351	0.958773	1.05814	-0.100840	2.11681	1.00843	1.06937	0.847693	1.07795
3.00000	-1.19153	0.869257	1.05057	0.234932	1.77042	1.08361	1.75291	1.19710	1.03160
3.00000	-1.09619	0.819954	0.997311	0.301689	1.77301	1.03478	1.80978	1.17943	0.878686
3.00000	-1.26610	0.932779	1.07196	-0.0369449	2.00387	1.02612	1.25114	0.917139	1.03269
3.00000	-1.62949	1.08529	0.984344	-0.150240	1.67839	0.995289	1.19744	0.810456	0.908634
3.00000	-1.41018	0.980719	1.05450	-0.130923	1.93113	1.03923	1.02700	0.722959	0.930097
3.00000	-1.42706	0.945871	0.936317	0.00189369	1.68224	1.02678	1.43212	0.968226	0.947120
3.00000	-1.10215	0.834563	1.06021	0.195592	1.89351	1.04876	1.60223	1.09131	0.965639
3.00000	-1.48186	0.959246	0.911185	-0.0946777	1.70280	0.967061	1.22661	0.847944	0.975847
3.00000	-1.49534	1.01270	0.944064	-0.173628	1.81215	0.949409	1.07865	0.766782	0.915449
3.00000	-1.31907	0.906268	0.986743	0.262346	1.52885	1.09563	1.91587	1.27545	1.00652
3.00000	-1.72312	1.07826	0.851962	-0.227346	1.60746	1.07998	1.28659	0.906938	1.09639
3.00000	-1.57294	1.01897	0.903725	-0.141674	1.52641	0.914689	1.22103	0.808261	0.914965
3.00000	-1.62815	1.05505	0.891810	-0.198813	1.63044	0.984521	1.22905	0.841969	0.933856
3.00000	-1.30761	0.944611	1.07549	0.0666790	1.80278	1.05597	1.45472	0.967795	0.915449
2.00000	-1.00079	0.830766	1.08611	1.14665	0.916209	1.13391	0.00000	0.00000	0.00000
3.00000	-1.30953	0.906328	0.970903	0.0127492	1.79493	1.02551	1.37919	0.961719	1.01756
3.00000	-1.68053	1.15097	1.02678	-0.172509	1.81540	1.18858	1.29572	0.923686	1.03449
3.00000	-1.54918	1.07405	1.02678	-0.0954886	1.87970	1.04964	1.33190	0.960767	1.08277
3.00000	-1.44843	1.02503	1.01756	-0.0172761	1.79659	1.01752	1.41137	0.962630	0.931982
3.00000	-1.10746	0.789421	1.03584	0.119009	1.78252	0.940406	1.36593	0.911866	0.943085
3.00000	-1.10349	0.822697	0.993205	0.223342	1.82334	0.960967	1.65438	1.11986	0.963776
3.00000	-1.24269	0.870573	1.02548	0.204881	1.65599	1.01777	1.70498	1.15748	1.05871
3.00000	-1.46315	1.02536	1.04964	4.51058e-06	1.87988	1.05871	1.40526	0.995849	1.03256
