2.00000	-1.10032	0.906062	0.974898	0.790832	0.824455	1.07624	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
3.00000	-1.63121	1.23394	0.957072	-0.0455222	2.13423	0.994594	1.75827	1.45439	1.07898	0.00000	0.00000	0.00000
3.00000	-1.33017	1.16152	1.04278	0.281766	2.27819	1.00306	1.82759	1.32356	0.885916	0.00000	0.00000	0.00000
3.00000	-1.07825	0.931149	0.989062	0.192039	2.21315	0.889669	1.97528	1.60051	1.04719	0.00000	0.00000	0.00000
3.00000	-1.85726	1.39090	0.995601	-0.105392	2.25266	1.10195	1.68544	1.35169	1.02478	0.00000	0.00000	0.00000
3.00000	-1.71330	1.36951	1.01865	-0.0735789	2.35302	0.983971	1.37272	1.15267	1.04369	0.00000	0.00000	0.00000
2.00000	-1.06438	0.832523	0.889513	0.904827	0.981605	1.12837	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
4.00000	-2.24044	1.76582	1.04237	-0.638293	3.11473	1.13325	1.24888	2.77258	0.958625	2.99321	2.19700	1.03603
2.00000	-1.35576	1.21604	1.10943	0.700492	0.777283	1.11559	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
2.00000	-1.26144	0.859466	0.827091	0.767708	0.993233	1.27854	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
2.00000	-1.20650	0.961763	0.974357	0.719950	0.763981	1.05618	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
3.00000	-1.41075	1.16720	0.998252	0.178769	2.17438	0.949702	1.86018	1.42932	0.993092	0.00000	0.00000	0.00000
3.00000	-2.57788	1.85901	0.937982	-0.722218	2.06347	1.03838	0.844718	0.821886	1.02127	0.00000	0.00000	0.00000
3.00000	-0.920456	0.826936	0.991461	0.688111	1.65415	0.886425	2.41924	1.69850	0.937899	0.00000	0.00000	0.00000
3.00000	-2.09603	1.55661	0.952820	-0.450315	2.21735	0.931516	1.02950	0.982431	1.05152	0.00000	0.00000	0.00000
3.00000	-2.27837	1.62135	0.923097	-0.597717	1.80654	0.948243	1.00555	0.890420	1.01030	0.00000	0.00000	0.00000
3.00000	-2.03629	1.61715	1.09727	-0.270376	2.41505	1.01689	0.992742	0.926851	1.07199	0.00000	0.00000	0.00000
3.00000	-1.34499	1.13520	1.07995	0.309037	2.21188	1.04989	2.00877	1.46221	0.938701	0.00000	0.00000	0.00000
3.00000	-1.55884	1.18243	0.962895	0.236441	2.08441	1.16337	2.20396	1.66564	0.992054	0.00000	0.00000	0.00000
2.00000	-1.04943	0.786293	0.865129	0.766441	0.717215	0.977373	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
3.00000	-1.56729	1.17144	0.930087	0.00661174	1.89457	0.893343	1.68656	1.34785	1.01805	0.00000	0.00000	0.00000
3.00000	-2.00867	1.54599	1.01090	-0.166805	1.89769	0.966426	1.70853	1.42277	1.08054	0.00000	0.00000	0.00000
3.00000	-1.29515	0.910323	0.852708	0.180010	1.50816	0.805439	1.75080	1.22695	0.851628	0.00000	0.00000	0.00000
3.00000	-0.971745	0.927539	1.09046	0.578129	2.16911	1.06418	2.32340	1.65917	0.911169	0.00000	0.00000	0.00000
3.00000	-1.12873	1.01281	1.08894	0.506462	1.99592	0.942831	1.96178	1.25727	0.766335	0.00000	0.00000	0.00000
3.00000	-0.994427	0.879534	1.02755	0.558273	2.05048	1.07536	2.54398	1.96555	1.09495	0.00000	0.00000	0.00000
2.00000	-1.10177	0.914622	0.942373	0.759789	0.697944	0.955334	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
2.00000	-0.950588	0.740735	0.933379	0.978435	1.00863	1.10593	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
2.00000	-0.869712	0.660506	0.939581	0.974072	0.969586	1.17284	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
2.00000	-1.20979	1.25344	1.27650	0.907121	0.784686	0.940785	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
2.00000	-0.914895	0.720511	0.931646	1.04162	1.06555	1.19713	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
3.00000	-2.23477	1.57352	0.881148	-0.449598	1.98624	1.06710	1.26250	1.04919	0.999824	0.00000	0.00000	0.00000
