3.00000	-1.85986	1.11934	1.07818	-0.116362	2.22275	1.08572	1.72417	1.11979	1.14161	0.00000	0.00000	0.00000
3.00000	-2.09225	1.26309	1.05993	-0.158704	2.02125	1.13023	1.71332	1.02538	1.06883	0.00000	0.00000	0.00000
3.00000	-2.03035	1.21113	1.06461	0.00497630	1.45452	1.08970	1.88486	0.981424	0.920664	0.00000	0.00000	0.00000
3.00000	-2.17910	1.25836	0.963305	-0.332652	2.00134	1.07462	1.42900	0.859739	1.05370	0.00000	0.00000	0.00000
3.00000	-2.27862	1.32550	0.997050	-0.350567	1.48237	1.02940	1.60373	0.973492	1.08758	0.00000	0.00000	0.00000
3.00000	-1.64331	0.851535	0.940244	0.0353797	1.82326	1.06537	1.89777	1.08161	0.987317	0.00000	0.00000	0.00000
3.00000	-2.03680	1.26706	1.08572	-0.149983	2.15744	1.09663	1.66696	1.04187	1.08857	0.00000	0.00000	0.00000
3.00000	-1.57000	0.956204	1.05896	0.0922844	2.21823	1.06537	1.84214	1.13904	1.07462	0.00000	0.00000	0.00000
3.00000	-1.38544	0.606306	0.876855	0.189231	1.63216	1.03583	2.08607	1.18098	0.968754	0.00000	0.00000	0.00000
3.00000	-1.35672	0.803070	1.04838	0.346151	2.04548	1.09607	2.17868	1.24076	0.969237	0.00000	0.00000	0.00000
3.00000	-2.27862	1.36088	1.00794	-0.171272	1.86278	1.19610	1.96798	1.23234	1.07217	0.00000	0.00000	0.00000
3.00000	-1.55505	0.966506	1.09393	0.204687	2.12540	1.08304	1.98696	1.16022	0.989634	0.00000	0.00000	0.00000
3.00000	-1.51917	0.881006	1.01369	0.131172	1.95504	0.982356	2.18265	1.48285	1.16764	0.00000	0.00000	0.00000
3.00000	-2.23080	1.18744	0.875287	-0.171510	1.62571	1.27541	1.91653	1.05141	0.952516	0.00000	0.00000	0.00000
3.00000	-2.27880	1.20902	0.874365	-0.343875	1.60499	1.19031	1.78399	1.10761	1.09762	0.00000	0.00000	0.00000
3.00000	-1.63354	0.879294	0.968754	-0.0166486	1.90882	0.999612	1.70013	0.992159	1.04449	0.00000	0.00000	0.00000
4.00000	-2.71380	1.58477	0.963408	-1.01578	2.55014	1.07298	0.825212	2.45078	0.873031	2.44760	1.52103	1.09488
3.00000	-1.69708	1.01940	1.06786	0.313293	1.70636	1.14712	2.35604	1.38642	1.00507	0.00000	0.00000	0.00000
3.00000	-2.13808	1.28641	1.06537	-0.0583233	2.03489	1.27541	2.03054	1.26081	1.10170	0.00000	0.00000	0.00000
3.00000	-1.69870	1.15930	1.17444	0.00420606	2.50566	1.05562	1.68091	1.14400	1.16214	0.00000	0.00000	0.00000
3.00000	-1.73909	1.00827	1.02450	-0.0238170	2.08249	1.06261	1.70907	1.01437	1.03242	0.00000	0.00000	0.00000
3.00000	-2.39037	1.60354	1.16764	-0.329007	1.65789	0.968754	1.47014	0.867721	1.06545	0.00000	0.00000	0.00000
3.00000	-1.86469	0.987245	0.924470	-0.257561	1.73424	0.887095	1.55820	1.00448	1.10601	0.00000	0.00000	0.00000
3.00000	-1.80029	1.11499	1.06537	0.148320	2.02560	1.14872	2.11470	1.27361	1.04050	0.00000	0.00000	0.00000
3.00000	-1.77011	0.978668	0.967023	0.136245	1.56857	1.08304	2.09406	1.17053	0.963408	0.00000	0.00000	0.00000
3.00000	-2.08784	1.25012	1.02662	-0.128154	2.01662	1.16764	1.78762	1.08307	1.05874	0.00000	0.00000	0.00000
3.00000	-1.33464	0.764493	1.02980	0.168991	2.13837	1.03583	1.95193	1.19430	1.06349	0.00000	0.00000	0.00000
3.00000	-1.41100	0.937174	1.16214	0.241335	2.18057	1.00070	1.74336	0.999308	1.02916	0.00000	0.00000	0.00000
3.00000	-1.56717	0.692274	0.839797	-0.184568	1.86470	1.02514	1.61594	0.988835	1.10170	0.00000	0.00000	0.00000
3.00000	-1.75212	1.02915	1.04038	-0.0171382	1.97586	1.00637	1.68751	0.975727	1.02367	0.00000	0.00000	0.00000
3.00000	-1.56654	0.939209	1.04943	0.0369122	2.37210	1.14712	2.01026	1.35592	1.16238	0.00000	0.00000	0.00000
3.00000	-1.94738	1.19998	1.08572	-0.0140154	2.04294	1.09189	1.86385	1.14475	1.05562	0.00000	0.00000	0.00000
3.00000	-1.54858	0.911170	1.04454	0.0488202	1.86006	0.879351	1.50020	0.806780	0.982944	0.00000	0.00000	0.00000
3.00000	-1.93839	1.07436	0.977059	-0.0633187	1.99233	1.20028	2.12420	1.39925	1.14000	0.00000	0.00000	0.00000
