4.00000	-2.38977	0.954089	1.08206	-0.600914	1.85601	0.929035	1.30757	2.10672	1.00242	3.01974	1.20681	0.938221	-2.99163	0.0618022	3.54176	0.432876	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000184536	0.0146529	0.0146529	0.00853533	0.00853533	432.000	13.0000	5.80000	0.000100000
4.00000	-3.30680	1.44162	0.971477	-1.44997	2.04557	0.988542	0.677766	2.48790	1.19331	2.45996	1.03907	1.11174	-3.84792	0.639382	3.07926	0.120915	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000113642	0.00702543	0.00702540	0.00620646	0.00620646	672.000	16.0000	5.80000	0.000100000
4.00000	-2.76084	1.01531	0.922014	-1.02108	1.80981	0.996431	0.885001	1.88943	0.916755	2.50236	0.908794	0.979547	-3.27505	0.252973	3.04801	0.0998321	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000121606	0.00669917	0.00669913	0.00567507	0.00567507	503.000	17.0000	5.80000	0.000100000
4.00000	-2.65760	1.05409	1.01407	-1.03213	2.01019	0.877347	0.971929	2.59956	1.21875	2.67245	1.10666	1.04563	-3.22207	0.217237	3.25664	0.240559	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000253559	0.0121007	0.0121007	0.00446381	0.00446381	483.000	19.0000	5.80000	0.000100000
4.00000	-2.27853	0.854910	1.11932	-0.815995	2.29957	0.939942	1.03947	2.12104	0.932262	2.77722	1.17823	1.05232	-2.90000	0.00000	3.36183	0.311507	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000126113	0.00824929	0.00824926	0.00660654	0.00660654	542.000	21.0000	5.80000	0.000100000
4.00000	-2.83731	1.06924	0.922972	-1.29302	2.24030	1.01842	0.784247	1.92153	1.08849	2.58929	0.951434	0.966118	-3.35260	0.305285	3.12752	0.153467	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000237198	0.0113938	0.0113935	0.00463959	0.00463959	491.000	24.0000	5.80000	0.000100000
4.00000	-3.10312	1.24459	0.922588	-1.34068	2.03772	1.01713	0.551723	1.50619	0.954115	2.37344	0.836935	0.992414	-3.61659	0.483343	2.92609	0.0175967	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000291059	0.0240771	0.0240772	0.00774699	0.00774699	683.000	25.0000	5.80000	0.000100000
4.00000	-2.90072	1.22139	1.01800	-0.899234	2.11698	1.18354	1.23797	2.27676	0.968165	2.81271	1.12907	0.988943	-3.46672	0.382260	3.36343	0.312588	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000483070	0.0361515	0.0361497	0.00816473	0.00816473	411.000	26.0000	5.80000	0.000100000
4.00000	-2.93487	1.38570	1.13644	-1.19739	2.68496	1.04596	0.890369	2.13167	1.12403	2.63201	0.984672	0.969896	-3.56636	0.449467	3.17230	0.183666	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000234025	0.0174805	0.0174798	0.00789668	0.00789668	739.000	27.0000	5.80000	0.000100000
4.00000	-2.55451	0.938592	0.975735	-0.826185	1.57877	0.875452	0.942425	2.03348	0.959033	2.63613	1.03811	1.01073	-3.09767	0.133329	3.19990	0.202285	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000170485	0.00988537	0.00988522	0.00593151	0.00593151	624.000	31.0000	5.80000	0.000100000
4.00000	-2.64459	1.11221	1.06796	-0.908736	2.54624	1.18854	1.25224	2.40357	0.983861	2.83638	1.18344	1.01900	-3.24007	0.229379	3.40491	0.340565	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000167959	0.00643235	0.00643244	0.00408672	0.00408672	497.000	35.0000	5.80000	0.000100000
4.00000	-2.32411	0.960047	1.12432	-0.802776	2.56000	1.09324	1.30984	2.50459	1.02941	2.94271	1.26457	1.02955	-2.94926	0.0332264	3.51560	0.415225	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000142688	0.0117469	0.0117464	0.00818020	0.00818020	786.000	36.0000	5.80000	0.000100000
4.00000	-2.93758	1.14474	0.933032	-1.19277	1.90627	0.977231	0.860083	2.20773	1.10401	2.70954	1.12794	1.04518	-3.45652	0.375378	3.29200	0.264409	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000187543	0.0135420	0.0135418	0.00752779	0.00752779	584.000	39.0000	5.80000	0.000100000
4.00000	-3.04175	1.29161	0.996066	-1.12307	2.11251	1.09768	0.905978	1.66435	0.987249	2.49739	0.753460	0.852323	-3.59621	0.469597	2.97258	0.0489553	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000299620	0.0175489	0.0175489	0.00671838	0.00671838	362.000	40.0000	5.80000	0.000100000
4.00000	-3.13483	1.39689	1.03188	-1.21167	2.30360	1.10259	0.869141	2.46779	0.992249	2.45421	1.06134	1.13563	-3.70899	0.545670	3.08564	0.125215	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000130030	0.0104711	0.0104710	0.00818422	0.00818422	529.000	44.0000	5.80000	0.000100000
4.00000	-2.59755	1.19696	1.16729	-0.662226	2.39438	1.11917	1.34205	2.15255	0.904771	2.76618	1.01747	0.919989	-3.24703	0.234073	3.27971	0.256121	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000574817	0.0313894	0.0313893	0.00518337	0.00518337	506.000	45.0000	5.80000	0.000100000
4.00000	-2.49702	1.05086	1.10038	-0.734731	2.23070	1.02749	1.28277	2.69170	1.04952	2.89805	1.30364	1.08592	-3.11020	0.141783	3.50302	0.406740	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000358058	0.0203941	0.0203933	0.00549947	0.00549947	497.000	46.0000	5.80000	0.000100000
4.00000	-2.39147	0.807322	0.956212	-0.551414	1.51871	1.02200	1.38027	2.03004	0.981944	3.11967	1.26005	0.924766	-2.92476	0.0166975	3.63513	0.495854	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000286021	0.0150116	0.0150114	0.00520862	0.00520862	269.000	47.0000	5.80000	0.000100000
5.00000	-4.12687	2.07136	1.03639	-2.42659	3.10902	0.963870	-0.436489	3.67043	1.11293	1.44516	2.62630	1.04675	2.72031	1.05774	0.980110	-4.70350	1.21648	3.26686	0.247449	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000194169	0.0131673	0.0131678	0.00639635	0.00639635	636.000	48.0000	5.80000	0.000100000
4.00000	-2.60755	1.01043	1.00365	-0.882932	2.02159	1.00062	1.09222	2.44145	1.02499	2.76068	1.18812	1.06623	-3.16742	0.180380	3.35505	0.306934	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000544606	0.0204561	0.0204558	0.00443923	0.00443923	266.000	49.0000	5.80000	0.000100000
4.00000	-2.57455	1.05103	1.05964	-0.810009	2.02350	0.962425	1.10423	1.71056	0.983412	2.81349	0.993323	0.876104	-3.16357	0.177779	3.30104	0.270504	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000292260	0.0249734	0.0249733	0.00926909	0.00926909	626.000	51.0000	5.80000	0.000100000
4.00000	-2.77490	1.20911	1.07638	-1.01141	2.20934	0.957240	0.922736	2.48391	1.00074	2.58437	1.15146	1.13585	-3.37455	0.320090	3.21688	0.213735	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000387139	0.0243567	0.0243565	0.00596179	0.00596179	217.000	52.0000	5.80000	0.000100000
4.00000	-2.49136	1.01445	1.07361	-0.954752	2.37650	0.987206	1.06775	2.11843	1.06118	2.85785	1.15108	0.981112	-3.08943	0.127775	3.40467	0.340402	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000186024	0.00989133	0.00989084	0.00576118	0.00576118	580.000	54.0000	5.80000	0.000100000
4.00000	-2.53758	0.929783	0.976444	-0.888953	2.02818	1.01103	1.03868	2.43121	0.964114	2.37415	0.919612	1.06217	-3.08195	0.122727	2.96491	0.0437795	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000136491	0.00895657	0.00895661	0.00681095	0.00681095	621.000	55.0000	5.80000	0.000100000
4.00000	-2.63518	1.02341	1.00014	-0.839552	1.84897	0.981065	1.29203	2.20583	1.18499	3.32765	1.47069	0.982624	-3.19243	0.197249	3.87573	0.658138	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000267804	0.0149649	0.0149648	0.00515875	0.00515875	518.000	56.0000	5.80000	0.000100000
4.00000	-2.20908	0.776164	1.08451	-0.331067	1.70076	1.01533	1.47349	2.12317	0.844580	2.96755	1.16741	0.932857	-2.90000	0.00000	3.48763	0.396363	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000150447	0.00882113	0.00882096	0.00568507	0.00568507	753.000	58.0000	5.80000	0.000100000
4.00000	-2.57534	1.01005	1.02197	-0.670505	1.80447	1.04906	1.21546	1.62356	0.851723	2.90059	1.10245	0.917278	-3.14511	0.165328	3.41149	0.345007	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000147460	0.00921827	0.00921828	0.00603153	0.00603153	757.000	62.0000	5.80000	0.000100000
4.00000	-2.52107	0.938377	0.990868	-0.774728	1.98041	1.04460	1.21481	2.56731	1.03141	3.01766	1.41596	1.11004	-3.07458	0.117759	3.63730	0.497313	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000504845	0.0104564	0.0104550	0.00218012	0.00218012	62.0000	65.0000	5.80000	0.000100000
4.00000	-2.27754	1.04329	1.22214	-0.570376	2.66528	1.14716	1.53817	2.60065	0.975833	3.22228	1.48477	1.05753	-2.95584	0.0376651	3.80983	0.613688	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000129716	0.0127330	0.0127331	0.0101920	0.0101920	785.000	67.0000	5.80000	0.000100000
4.00000	-2.78691	1.20312	1.06237	-0.863306	2.17141	1.09431	0.966438	1.76283	0.784828	2.58820	1.00428	1.01017	-3.38003	0.323784	3.15127	0.169484	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000116991	0.00428797	0.00428797	0.00388734	0.00388734	623.000	69.0000	5.80000	0.000100000
4.00000	-2.49673	0.939326	1.01001	-0.997860	2.04397	0.859638	0.916448	1.91451	1.06882	2.84424	1.16902	1.00643	-3.05829	0.106770	3.40362	0.339699	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000149134	0.0139747	0.0139746	0.00972753	0.00972753	667.000	70.0000	5.80000	0.000100000
4.00000	-2.83058	1.27163	1.09703	-1.35007	2.91268	1.11972	0.911051	2.48503	1.18685	2.75889	1.19369	1.07109	-3.44180	0.365450	3.35640	0.307844	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000184035	0.00815809	0.00815860	0.00460275	0.00460275	664.000	71.0000	5.80000	0.000100000
4.00000	-3.04621	1.42114	1.10219	-1.02783	2.02029	1.01480	0.864892	1.75484	0.903528	2.48113	0.858488	0.950786	-3.65932	0.512169	3.01009	0.0742600	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000156153	0.0129685	0.0129684	0.00841575	0.00841575	698.000	72.0000	5.80000	0.000100000
4.00000	-2.44094	0.843669	0.963751	-0.912957	1.86351	0.884045	0.913613	2.31749	1.00682	2.46320	0.970037	1.05060	-2.97561	0.0509971	3.04949	0.100830	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000219736	0.0174446	0.0174444	0.00846709	0.00846709	758.000	73.0000	5.80000	0.000100000
4.00000	-2.49531	0.830869	0.918159	-0.766339	1.37649	0.899967	1.15530	1.52049	1.03187	3.22901	1.48014	1.04758	-3.00704	0.0721974	3.81231	0.615362	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000223291	0.0152375	0.0152386	0.00638785	0.00638785	747.000	74.0000	5.80000	0.000100000
4.00000	-2.99036	1.15310	0.909822	-1.15632	2.23382	1.22875	1.13599	2.49280	1.08934	2.44739	0.886356	0.991174	-3.49667	0.402460	2.99983	0.0673356	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000484842	0.0287668	0.0287611	0.00717520	0.00717520	491.000	75.0000	5.80000	0.000100000
4.00000	-3.38095	1.53741	1.00984	-1.23595	2.01691	1.19364	0.904795	1.64384	0.983355	2.49866	0.750039	0.847493	-3.94329	0.703708	2.97187	0.0484764	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000148495	0.00722247	0.00722236	0.00489162	0.00489162	260.000	76.0000	5.80000	0.000100000
4.00000	-2.33440	0.927504	1.08790	-0.519962	2.16979	1.11564	1.51271	2.68773	0.986531	2.82731	1.17778	1.01918	-2.94124	0.0278193	3.39605	0.334591	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000402829	0.0136349	0.0136307	0.00356337	0.00356337	167.000	79.0000	5.80000	0.000100000
4.00000	-2.84512	1.21280	1.03781	-1.07734	2.23285	1.00649	0.942691	2.00147	1.03335	2.65695	0.993644	0.963151	-3.42452	0.353795	3.19360	0.198035	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000144514	0.00608990	0.00608911	0.00439904	0.00439904	462.000	80.0000	5.80000	0.000100000
4.00000	-2.41738	0.771607	0.911160	-1.06954	2.08166	0.971955	1.17645	1.99274	1.28140	3.31934	1.41583	0.942567	-2.92600	0.0175396	3.84458	0.637128	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000162641	0.00699264	0.00699247	0.00466030	0.00466030	641.000	81.0000	5.80000	0.000100000
4.00000	-3.11287	1.47728	1.11061	-1.34632	2.57338	0.974971	0.596413	2.44702	0.977111	2.44729	1.20487	1.25885	-3.73116	0.560626	3.14742	0.166888	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000180948	0.0122401	0.0122401	0.00690608	0.00690608	530.000	82.0000	5.80000	0.000100000
4.00000	-2.94029	1.33066	1.08418	-0.972885	2.20726	1.07549	1.17195	2.20106	1.07544	3.03425	1.29489	1.00086	-3.54458	0.434774	3.59258	0.467148	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000210580	0.00945732	0.00945662	0.00450951	0.00450951	348.000	85.0000	5.80000	0.000100000
5.00000	-4.07806	2.09942	1.08945	-2.27008	3.10150	0.987684	-0.231967	3.21265	1.06256	1.34893	2.11617	0.869034	2.60224	0.879224	0.899454	-4.68296	1.20262	3.10295	0.136893	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	-0.000114115	0.0107866	0.0107868	0.00958589	0.00958589	434.000	86.0000	5.80000	0.000100000
