3.00000	-0.969643	0.874733	1.05223	0.461357	2.13236	0.987724	2.08808	1.50502	1.02019
3.00000	-1.43173	1.15784	1.04449	-0.0245115	2.33048	0.997567	1.45919	1.18194	1.06553
3.00000	-1.38238	1.12585	1.05802	0.242333	1.97878	0.988476	1.87616	1.32006	0.869255
3.00000	-1.80086	1.36767	1.02081	-0.171406	2.06128	0.940814	1.28549	0.996514	0.920832
3.00000	-1.17682	1.01585	1.15800	0.568823	2.07550	1.15382	2.40997	1.68523	0.994091
3.00000	-2.06924	1.47173	0.972827	-0.472504	2.18151	0.964836	0.960605	0.899561	1.05812
3.00000	-1.72171	1.26065	1.00621	-0.0605724	1.94501	1.08666	1.64153	1.19945	0.974905
3.00000	-1.67983	1.34079	1.12552	-0.0656093	2.39015	1.10929	1.45982	1.21600	1.14157
3.00000	-1.45541	1.08294	0.945874	-0.00960875	2.01749	0.949614	1.37160	1.05793	1.03872
3.00000	-2.01659	1.38584	0.926056	-0.451834	2.06561	1.02504	0.944558	0.852148	1.14668
3.00000	-1.55778	1.18384	1.02284	0.290343	1.88206	1.19660	2.22721	1.58024	1.04754
3.00000	-1.43251	1.17871	1.05769	0.0814992	2.33222	1.04780	1.64368	1.30256	1.11874
3.00000	-1.03092	0.855826	0.994425	0.453338	1.95872	1.03084	2.11057	1.45154	0.914495
3.00000	-1.93854	1.41233	1.02161	-0.286010	2.07688	1.00471	1.26703	1.04383	1.07555
3.00000	-0.940003	0.897003	1.16883	0.735967	2.03047	1.11353	2.49226	1.73687	1.00912
3.00000	-1.01944	0.874270	1.08811	0.640009	1.97426	1.15382	2.42990	1.69972	1.01079
3.00000	-1.44754	1.01745	0.914034	-0.127807	2.05039	0.945874	1.29627	1.01282	1.05347
3.00000	-1.77564	1.36910	1.04584	-0.0350494	1.91843	0.977435	1.58548	1.16752	0.926056
3.00000	-2.11359	1.48464	0.969518	-0.409714	2.07516	1.07745	1.21449	1.02663	1.05776
3.00000	-1.16103	1.00998	1.10879	0.277953	2.31386	1.07330	1.84824	1.38715	1.08020
3.00000	-1.95523	1.46468	1.16597	-0.208784	2.27064	1.15192	1.21529	0.999044	1.07683
2.00000	-1.31444	1.15623	1.19800	0.927667	0.884822	1.13478	0.00000	0.00000	0.00000
3.00000	-0.915574	0.821140	1.05812	0.556208	2.09193	1.06360	2.29499	1.61459	1.04984
3.00000	-1.31742	1.04208	0.963073	-0.0774073	2.27222	0.888932	1.21376	1.02779	1.01749
3.00000	-1.81696	1.39050	1.09637	-0.162678	2.21229	1.10543	1.45357	1.15319	1.03459
3.00000	-1.28647	1.03580	1.05848	0.296675	2.03418	1.08681	1.99864	1.40021	0.911391
3.00000	-2.30566	1.63958	0.974619	-0.568340	2.16651	1.14668	1.12009	0.998516	1.12453
3.00000	-1.50522	1.08664	0.949191	0.214964	1.72212	1.07555	1.94509	1.29537	0.850437
3.00000	-2.00845	1.41142	0.901091	-0.367673	1.97405	1.03084	1.29479	1.06070	1.05855
3.00000	-1.41827	1.15901	1.06360	0.201718	2.22355	1.07124	1.90173	1.44141	1.14472
3.00000	-2.24638	1.62533	1.10414	-0.490213	2.16100	1.10079	0.974420	0.863988	1.04449
3.00000	-1.98473	1.40819	0.939257	-0.276047	1.98953	1.04984	1.37577	1.08614	1.01079
3.00000	-2.27092	1.53615	0.965041	-0.498141	1.63810	1.09826	1.15984	0.837958	0.925500
3.00000	-1.07510	0.882029	0.996578	0.238055	2.21842	1.05785	1.92511	1.42060	1.00376
3.00000	-1.89918	1.39519	0.994091	-0.309659	2.20120	0.958841	1.16318	1.01160	1.04477
3.00000	-1.50691	1.15875	1.05223	-0.0518688	2.14949	0.963831	1.26931	0.989953	0.998786
3.00000	-1.26887	1.03944	1.05982	0.342520	2.05515	1.09826	2.08263	1.46097	0.961539
3.00000	-1.23911	0.876301	0.875665	0.150841	1.87266	0.949191	1.74567	1.23717	0.920832
3.00000	-1.69219	1.31704	1.07133	-0.158341	2.37911	1.06682	1.18631	1.02771	1.10879
3.00000	-2.43161	1.64769	0.920893	-0.685919	1.98051	1.04073	0.965795	0.881629	1.04111
3.00000	-1.92090	1.44577	1.09157	-0.327238	2.30751	1.04845	1.11741	0.999046	1.07793
3.00000	-1.46991	1.08548	0.984892	-0.0702535	2.01929	0.994425	1.39808	1.06590	1.03187
3.00000	-1.55309	1.24252	1.08826	-0.0216717	2.25995	1.01830	1.48028	1.16377	0.992346
3.00000	-1.54601	1.20608	1.04845	-0.0540650	2.26077	1.02147	1.36610	1.09089	1.07988
3.00000	-1.37237	1.09016	0.977435	0.0373832	2.30101	1.00471	1.54532	1.23865	1.10543
3.00000	-1.97317	1.36020	0.899709	-0.198069	1.81594	1.14444	1.57229	1.18211	0.991351
3.00000	-1.81642	1.32722	0.958095	-0.235667	2.15009	1.04216	1.38267	1.11916	1.07988
3.00000	-1.66402	1.26943	1.00599	0.301335	1.53260	1.15436	2.22632	1.56199	0.941754
3.00000	-1.16281	0.919561	1.03293	0.336001	1.98229	1.04453	1.97830	1.39779	1.00442
3.00000	-2.11131	1.45927	0.964650	-0.426685	1.83821	1.07832	1.16453	0.922959	1.05576
3.00000	-1.55334	1.20198	0.977435	0.124763	2.09971	1.04984	1.80118	1.33635	0.981674
3.00000	-1.50790	1.16775	1.08193	0.0842921	2.06054	1.03837	1.73130	1.28423	1.04289
3.00000	-1.46182	1.22105	1.13611	0.103427	2.33933	1.06145	1.66576	1.28701	1.08826
3.00000	-1.87337	1.38623	1.04330	-0.127771	2.10150	1.13888	1.57845	1.22409	1.04584
3.00000	-2.21546	1.58699	0.990380	-0.441051	1.85228	1.02161	1.15740	0.917903	0.968983
3.00000	-1.38710	1.13769	1.08474	0.0805209	2.22264	0.954315	1.52075	1.16406	0.962365
3.00000	-1.24662	0.994749	0.963831	0.125442	2.14817	0.939222	1.55257	1.16465	0.947079
3.00000	-2.11596	1.46127	0.900171	-0.418100	1.94852	1.07515	1.21377	0.994793	1.01885
3.00000	-1.04931	0.935270	1.15436	0.505840	2.00723	1.03463	2.13905	1.46441	0.920893
3.00000	-2.02112	1.38994	0.899348	-0.315119	1.86244	1.03300	1.35984	1.04402	0.980374
2.00000	-1.17361	0.916035	0.955756	0.921967	0.981102	1.24073	0.00000	0.00000	0.00000
3.00000	-2.12323	1.47153	0.896895	-0.485365	2.04915	1.07793	1.09993	0.958440	1.06754
2.00000	-1.18299	0.960494	1.04216	0.920817	0.860976	1.11391	0.00000	0.00000	0.00000
3.00000	-1.97136	1.45099	1.05624	-0.433401	2.34647	1.01749	0.888366	0.914940	1.21158
3.00000	-1.91336	1.38425	0.932703	-0.174323	1.97457	1.05776	1.56279	1.19004	0.976899
3.00000	-2.20784	1.57758	1.04754	-0.490064	1.92943	1.05855	1.02163	0.854648	1.04584
3.00000	-1.88311	1.39800	1.03723	-0.0101262	2.01162	1.16775	1.83974	1.37522	1.04289
3.00000	-1.47394	1.10621	0.926056	0.0793809	1.89010	0.896105	1.69081	1.25829	1.02563
3.00000	-1.80930	1.21048	0.845744	-0.238194	1.85267	1.05802	1.37600	1.05837	0.996428
3.00000	-1.31474	0.975984	0.928663	-0.0920203	2.19400	0.962731	1.25126	1.01072	1.06248
3.00000	-1.28158	1.05908	1.03902	0.231886	2.25549	1.07745	1.83576	1.40697	1.07806
3.00000	-0.949336	0.855102	1.08811	0.527713	2.12030	1.10533	2.14097	1.49168	0.959022
3.00000	-1.65034	1.24569	0.984206	-0.0572127	2.05614	1.01097	1.54804	1.17228	0.968983
3.00000	-1.03908	0.951548	1.18961	0.709819	2.07319	1.29853	2.58717	1.84456	1.10543
3.00000	-1.07423	0.966952	1.15229	0.268121	2.31212	1.01927	1.81011	1.36610	1.03770
3.00000	-1.53551	1.17925	1.02656	-0.0291184	2.16291	0.994425	1.44792	1.14770	1.04984
3.00000	-1.18104	0.972452	1.04853	-0.0464288	2.33556	0.949143	1.32641	1.13211	1.13888
3.00000	-1.12081	0.839790	0.911728	0.211198	2.00706	0.994091	1.83940	1.33542	1.04584
