3.00000	-1.74651	1.22084	0.943717	-0.186426	1.95720	1.08559	1.41716	1.09318	1.09542	0.00000	0.00000	0.00000
3.00000	-1.38263	0.986635	0.886261	0.256915	1.77257	1.07728	1.96082	1.35257	0.936148	0.00000	0.00000	0.00000
3.00000	-1.23089	0.944062	1.03992	0.141721	1.90615	0.972716	1.52441	1.04561	0.910321	0.00000	0.00000	0.00000
3.00000	-1.86353	1.37512	1.01734	-0.258959	2.21797	1.02780	1.26026	1.03603	1.00241	0.00000	0.00000	0.00000
2.00000	-1.01186	1.01413	1.11987	0.971818	0.858846	1.04636	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
2.00000	-0.937264	0.948620	1.15582	0.966630	0.745064	1.00652	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
3.00000	-0.953152	0.836491	1.02866	0.460556	2.16302	1.09715	2.05237	1.41813	0.992076	0.00000	0.00000	0.00000
3.00000	-0.940737	0.873171	1.12593	0.638482	1.97491	1.07824	2.29467	1.52229	0.814737	0.00000	0.00000	0.00000
3.00000	-1.50596	1.16758	1.00624	-0.0239478	2.17818	0.980660	1.43903	1.12264	0.997729	0.00000	0.00000	0.00000
3.00000	-1.71159	1.23689	1.03454	-0.210013	2.09584	1.09014	1.21764	0.957557	1.01249	0.00000	0.00000	0.00000
3.00000	-1.56970	1.16973	0.967948	-0.103623	2.18143	0.985343	1.25919	1.03336	1.08659	0.00000	0.00000	0.00000
3.00000	-1.86803	1.37846	1.05155	-0.182167	2.15468	1.06384	1.42324	1.16103	1.09595	0.00000	0.00000	0.00000
2.00000	-0.994818	0.768141	0.990882	0.929277	1.02642	1.16059	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
2.00000	-0.899044	0.755615	1.01168	0.982718	0.941657	1.09767	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
3.00000	-2.07606	1.50194	0.988869	-0.291692	2.19421	1.16059	1.47703	1.24278	1.15935	0.00000	0.00000	0.00000
3.00000	-1.66690	1.17228	0.943041	0.140971	1.61692	1.21604	2.09897	1.50410	1.05707	0.00000	0.00000	0.00000
3.00000	-1.16410	0.956110	1.01526	0.191268	2.16435	0.997729	1.68638	1.24766	1.06013	0.00000	0.00000	0.00000
2.00000	-0.909941	0.928935	1.12985	0.886670	0.598217	0.859177	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
3.00000	-1.27951	0.979270	1.04000	0.421771	1.69537	1.14040	2.02774	1.28044	0.835837	0.00000	0.00000	0.00000
2.00000	-0.687697	0.422889	0.857936	1.14397	1.02908	1.16177	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
3.00000	-1.39341	1.06755	0.954196	0.217594	1.85412	0.948936	1.73594	1.16695	0.816381	0.00000	0.00000	0.00000
3.00000	-1.11405	0.940497	1.03776	0.414423	1.97262	0.992918	1.81910	1.16801	0.819920	0.00000	0.00000	0.00000
3.00000	-1.82972	1.34090	1.09876	-0.257416	2.10784	1.08625	1.17086	0.957784	1.08112	0.00000	0.00000	0.00000
3.00000	-1.98788	1.33777	0.849773	-0.331103	1.95400	1.05424	1.23000	0.995769	1.03367	0.00000	0.00000	0.00000
2.00000	-1.18625	0.759976	0.888836	0.668534	0.758592	1.14132	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
2.00000	-1.00013	0.816834	0.989285	0.866585	0.903040	1.12218	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
3.00000	-0.934068	0.827032	1.01168	0.356184	2.19859	1.00793	1.96330	1.45471	1.09767	0.00000	0.00000	0.00000
2.00000	-0.965145	0.683792	0.905908	0.968215	0.998846	1.24401	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
2.00000	-0.827407	0.871518	1.15582	1.09017	0.830798	1.00020	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
2.00000	-0.918368	0.912666	1.07860	0.952583	0.736211	0.992076	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
3.00000	-1.21249	1.08569	1.12593	0.557435	2.14346	1.19553	2.40429	1.67499	0.910551	0.00000	0.00000	0.00000
3.00000	-1.67213	1.24357	1.02710	-0.207336	2.15845	0.939696	1.11104	0.930300	0.997545	0.00000	0.00000	0.00000
3.00000	-0.949827	0.946707	1.16059	0.413287	2.47011	1.10321	2.06554	1.54987	1.06416	0.00000	0.00000	0.00000
3.00000	-1.22322	1.02173	1.07729	0.242732	2.23521	1.08440	1.78988	1.33826	1.01259	0.00000	0.00000	0.00000
3.00000	-2.05593	1.46845	0.994532	-0.401667	1.98817	1.04776	1.17229	0.962270	1.07238	0.00000	0.00000	0.00000
3.00000	-0.952293	0.844630	1.02866	0.738137	1.73137	0.996119	2.52854	1.76533	0.956957	0.00000	0.00000	0.00000
3.00000	-1.10816	0.956592	1.04414	0.295579	2.18738	1.00542	1.90911	1.37580	0.919332	0.00000	0.00000	0.00000
3.00000	-0.979735	0.993222	1.21576	0.341654	2.47431	1.03454	1.57047	1.13949	0.905497	0.00000	0.00000	0.00000
