2.00000	-0.901055	0.963091	1.27147	1.10609	0.768246	0.868612	0.00000	0.00000	0.00000
3.00000	-1.51812	1.11394	0.945349	-0.0463831	2.06101	0.947753	1.37917	1.06542	0.993996
3.00000	-2.10229	1.46789	0.976312	-0.436804	2.00989	1.05633	1.17298	0.962942	1.02521
3.00000	-1.31680	1.05201	1.04848	0.118948	2.09226	0.978368	1.61693	1.18688	0.978195
3.00000	-1.91655	1.34770	1.00381	-0.212785	1.93392	1.06889	1.43514	1.08285	1.01322
3.00000	-0.978149	0.722048	0.933960	-0.0118376	2.03013	0.917099	1.36079	1.04432	1.05392
3.00000	-1.27396	0.911989	0.927302	0.103283	1.84332	0.910349	1.66143	1.19366	1.03339
3.00000	-1.65052	1.20278	0.973818	-0.0262602	2.06111	1.05173	1.49896	1.12872	1.04384
3.00000	-1.90842	1.36057	0.955480	-0.138137	1.73960	1.08416	1.65116	1.22427	1.00605
3.00000	-1.46290	1.07428	0.996193	0.264937	1.72697	1.06847	1.95215	1.28695	0.866453
3.00000	-1.05168	0.879860	1.00869	0.332868	2.09431	1.00381	1.86573	1.32317	1.03577
3.00000	-2.10828	1.45454	0.988352	-0.423673	1.99052	1.12241	1.13281	0.919228	1.11511
2.00000	-1.13673	0.929975	1.09740	0.879251	0.773855	1.07948	0.00000	0.00000	0.00000
3.00000	-1.96265	1.35598	0.945543	-0.304803	1.82743	1.09644	1.36030	1.00750	0.991536
3.00000	-1.64094	1.09490	0.830223	-0.0540791	1.81045	1.05392	1.68638	1.23232	1.06607
3.00000	-1.56069	1.14993	1.06627	0.0238313	1.94959	1.01167	1.58849	1.15652	0.991556
3.00000	-1.05678	0.780001	0.976142	0.0697987	1.99549	0.973832	1.53164	1.11847	0.997534
3.00000	-1.11136	0.820674	0.930222	0.260489	1.93210	1.01501	1.78168	1.27105	1.05407
3.00000	-1.48634	1.14126	1.04414	-0.0425177	2.16075	0.985938	1.25032	0.975924	1.04938
3.00000	-0.914404	0.800979	1.00123	0.491611	2.18634	1.11142	2.19464	1.56269	1.04820
3.00000	-1.53770	1.13143	1.06627	-0.0120690	1.87224	0.962258	1.41844	1.02639	0.996708
3.00000	-1.87274	1.31854	0.967344	-0.353715	1.99586	0.927139	1.01312	0.839497	0.991723
3.00000	-1.31643	1.02911	0.989181	0.291525	1.91892	0.995816	1.90841	1.31792	0.896451
3.00000	-1.48189	1.17970	1.08934	-0.0586965	2.25741	0.932261	1.32713	1.08487	1.03459
3.00000	-2.00161	1.42708	0.967344	-0.396040	2.01297	1.00679	1.18254	0.987450	1.04938
3.00000	-1.73830	1.22744	0.944983	-0.0841207	1.95543	1.08633	1.54533	1.15123	1.00605
3.00000	-1.74692	1.19702	0.978459	-0.201037	1.80322	1.03015	1.21433	0.907779	1.05556
3.00000	-1.61335	1.17041	0.945349	0.159997	1.77699	1.18881	1.99309	1.40554	1.00402
3.00000	-1.60264	1.19838	1.05633	-0.0671823	2.07427	1.00509	1.35703	1.02461	0.967330
3.00000	-2.37251	1.57009	0.889691	-0.644545	1.72461	1.13911	1.05425	0.848257	1.05173
3.00000	-0.911303	0.849078	1.10500	0.335603	2.22305	0.966838	1.78509	1.31659	1.05055
3.00000	-1.31826	1.03119	1.04427	0.195064	2.04782	1.05601	1.74716	1.28213	1.02514
3.00000	-1.39806	0.989558	0.944214	0.0537686	1.71160	0.906250	1.47513	0.969508	0.847382
